ADM3_PCODE,inhabitants_100m,inhabitants_inside5km_events,exposed_to_conflict_indicator,inhabitants_inside5km_VAC,inhabitants_inside5km_Battles,inhabitants_inside5km_Riots,inhabitants_inside5km_Protests,inhabitants_inside5km_ERV,inhabitants_inside5km_SD
NE007005005,87440.25835418701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007005006,22338.885034561157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007005007,86801.46520137787,22005.451416015625,0.25351474615046377,0.0,0.0,0.0,0.0,0.0,22005.451416015625
NE007005008,38326.618554115295,1351.154911994934,0.03525369476796316,0.0,0.0,0.0,0.0,0.0,1351.154911994934
NE007005009,84319.49724245071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007006001,238275.22542715073,21254.739723205566,0.08920247451283558,21254.739723205566,0.0,0.0,0.0,0.0,0.0
NE007006002,127931.40714502335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007006003,75179.18863487244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007006004,259323.54758930206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007006005,128287.61881828308,12457.905617713928,0.09710918117016662,10644.830675125122,12457.905617713928,0.0,10644.830675125122,0.0,0.0
NE007006006,90214.537170887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007006007,89905.89557552338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007007001,145406.86304044724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007007002,137456.13965797424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007007003,56122.71466207504,29.39713764190674,5.23801063774484E-4,0.0,0.0,29.39713764190674,0.0,0.0,0.0
NE007007004,78193.82556533813,1169.372938156128,0.014954798920523581,0.0,0.0,1169.372938156128,1169.372938156128,0.0,0.0
NE007007005,54612.885540008545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007007006,24421.548789024353,1615.3294801712036,0.06614361333615223,0.0,0.0,1615.3294801712036,537.2164306640625,0.0,0.0
NE007007007,75011.43639564514,38344.81836652756,0.5111862965038982,0.0,0.0,38344.81836652756,10621.69963502884,0.0,0.0
NE007007008,42863.18016052246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007008001,51221.95161676407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007008002,91632.42406654358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007008003,144249.36288261414,3766.8917751312256,0.02611374982776604,0.0,0.0,0.0,0.0,0.0,3766.8917751312256
NE007009001,6905.282624721527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007009002,169872.84421014786,499.2810306549072,0.0029391456473010606,0.0,499.2810306549072,0.0,0.0,0.0,0.0
NE007009003,176230.5860772133,2071.927764892578,0.011756913547258977,0.0,1013.434268951416,0.0,0.0,0.0,1058.493495941162
NE007009004,218178.13217163086,37773.22265434265,0.17313019539753033,0.0,37773.22265434265,0.0,0.0,0.0,0.0
NE007009005,17002.624208927155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007010001,50106.36983919144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007011001,138693.60630750656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007011002,169702.07796669006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007011003,130678.82198429108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007011004,111657.83922672272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007011005,39821.24434375763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE008001001,434583.78218078613,167748.27186012268,0.3859975423342873,167748.27186012268,102309.43548488617,102309.43548488617,102309.43548488617,0.0,102309.43548488617
NE008001002,218376.27576065063,136200.87621116638,0.6236981363325755,133205.8408088684,133205.8408088684,133205.8408088684,133205.8408088684,2995.0354022979736,133205.8408088684
NE008001003,178592.09758758545,169412.16534519196,0.9485983290056188,145808.49114131927,145808.49114131927,145808.49114131927,145808.49114131927,23603.67420387268,145808.49114131927
NE008001004,364845.37694740295,93404.27396202087,0.2560105728720424,92868.05906391144,92868.05906391144,92868.05906391144,92868.05906391144,536.214898109436,92868.05906391144
NE008001005,158576.4973244667,69426.6794681549,0.4378119118503388,64986.330265045166,69426.6794681549,64986.330265045166,64986.330265045166,4440.349203109741,64986.330265045166
