ADM3_PCODE,Pf_Parasite_Rate_min,Pf_Parasite_Rate_max,Pf_Parasite_Rate_mean,Pf_Parasite_Rate_median,Pf_Parasite_Rate_stdDev,Pf_Mortality_Rate_min,Pf_Mortality_Rate_max,Pf_Mortality_Rate_mean,Pf_Mortality_Rate_median,Pf_Mortality_Rate_stdDev
BF480307,0.18597638607025146,0.2847270369529724,0.21617803328374047,0.21154262125492096,0.028278607537837938,8.308005635626614E-4,0.002995538990944624,0.0017277339478326134,0.0018243901431560516,6.713501194828649E-4
BF480308,0.19315950572490692,0.26227691769599915,0.24194764187658005,0.24277447164058685,0.019393352591843806,0.001947048120200634,0.0037653171457350254,0.003357876753082167,0.0035468079149723053,5.663882565196054E-4
BF480309,0.21822717785835266,0.2679062783718109,0.24352370969784762,0.2437860071659088,0.014097364597775603,0.0016228074673563242,0.003620763774961233,0.0029484473243089984,0.0030575122218579054,5.184149154206554E-4
BF490101,0.23382680118083954,0.3487013578414917,0.30114717709428757,0.30606839060783386,0.024335218284203354,0.0014056253712624311,0.0034067993983626366,0.0021189294189340093,0.0020274415146559477,5.533454086595066E-4
BF490102,0.18970754742622375,0.2735409140586853,0.22032573885453036,0.21598969399929047,0.020532557347132226,6.586046074517071E-4,0.001620617345906794,8.500898047671176E-4,8.044733549468219E-4,2.6531856089051644E-4
BF490103,0.15400519967079163,0.30635613203048706,0.2175656366134755,0.22034567594528198,0.03907603281342659,6.899432046338916E-4,0.001961125060915947,0.0012886742257119815,0.001250496949069202,2.728492559550948E-4
BF490104,0.1775204837322235,0.2741759419441223,0.23854178915427957,0.2396608591079712,0.030658449274769677,0.0010266359895467758,0.001485514105297625,0.0012473644083493116,0.0012817849637940526,1.325947896041932E-4
BF490105,0.2226003259420395,0.347088485956192,0.28027845336496826,0.27200183272361755,0.032127209748192026,0.0012567512458190322,0.001961659174412489,0.0014714956910659867,0.0014054642524570227,2.0261123130760247E-4
BF490106,0.18685488402843475,0.29148295521736145,0.22496759759682997,0.22203075885772705,0.026377199569579506,0.0010583574185147882,0.001528546679764986,0.00121868697217979,0.0011473903432488441,1.222767295495931E-4
BF490107,0.16725745797157288,0.2460353523492813,0.21217981826427376,0.20817573368549347,0.01915699063176705,6.899432046338916E-4,0.00137603422626853,0.0010155023100483964,0.0010083101224154234,1.6775555970661074E-4
BF490108,0.20760315656661987,0.29148295521736145,0.24495916862428083,0.24772775173187256,0.02439336633132883,0.0011104659643024206,0.0014860753435641527,0.0012792138711276283,0.001284516998566687,1.0602856939882272E-4
