ADM3_PCODE,young,elderly,working,dependency_ratio
CI190301,14810.334145641884,1775.6575749635435,16592.292166066483,0.9996202787777604
CI190302,2590.5768734537623,310.6103102605115,2902.331681555624,0.9996056626302833
CI190303,5011.121694877612,600.7585043434677,5615.013074886022,0.999442053718636
CI190304,5295.961889109989,634.9495395417665,5933.164377938851,0.9996202786331905
CI190305,4731.428677595941,567.2776900882726,5300.747179405498,0.999614995461543
CI200101,52296.608621591055,4148.727340419641,74329.5385286657,0.7593930633679659
CI200102,9731.037701847483,781.5344380216806,13759.822072793047,0.7640049474662475
CI200103,15691.877738239482,1253.524448044352,22105.261657888157,0.7665777699689408
CI200104,7565.52064248869,601.1086599965928,10783.647534899424,0.7573160450631745
CI200105,17315.370071370446,1375.1523855181995,24660.365164767165,0.7579175057631437
CI200106,14233.174616614984,1130.1661908796457,20222.007032051282,0.7597337288600577
CI200107,12951.9287198005,1026.5567386104722,18413.9318307282,0.7591255136007624
CI200201,28520.441012099604,2280.439303177154,40413.10609136253,0.7621507796417512
CI200202,11757.378249200154,932.8449604602565,16714.929784300868,0.7592148679906167
CI200203,6602.210585163979,525.2908491388523,9387.067988922512,0.7592894227157885
CI200204,17553.923587318586,1416.505856112665,24777.862464885286,0.7656200961772139
CI200205,4969.133100678469,398.6020260575749,7032.38733052789,0.7632877534254235
CI200301,9888.342914199968,775.2690510426654,13988.315410885798,0.7623228138639296
CI200302,12288.444970574208,975.2938815369366,17480.568221216272,0.758770463537499
CI210101,1661.101863462112,118.93851975950436,1766.4377980151182,1.0077005741282161
CI210102,8003.926345785003,573.0900417429108,8511.466777251086,1.0077013295113864
CI210103,3185.0349007405594,228.23608778585017,3401.8826982862442,1.0033476434228323
CI210201,11436.837882124231,820.6476631092839,12173.376025966852,1.0069093010096173
CI210202,2702.8170023233097,196.62343841574057,2894.343004356207,1.0017611721814488
CI210203,3985.5758460202233,285.3756274126718,4238.289288281159,1.0077064548760384
CI210301,20919.20698784736,1497.8592933853643,22245.631329056712,1.0077064547928603
CI210302,7098.838869288373,508.29268327417054,7549.026174758789,1.0076970693250524
CI210303,2648.3725811881545,189.6541241173209,2818.362135804223,1.0069773040346504
CI210304,3307.4957479251434,236.82366382173583,3517.214159729052,1.0077064548210266
CI210305,3786.5482896786084,271.12483515415704,4026.641991307195,1.0077064545575596
CI210401,5586.66078941578,400.01668251941317,5940.894239910459,1.007706454647377
CI210402,5345.388165507982,382.741054353253,5684.323239155205,1.0077064549046548
CI210501,8006.658358025521,573.2936069580195,8514.336614651595,1.007706454806947
CI210502,5269.093295622228,379.65558896339303,5618.662442147315,1.0053547339332254
