ADM3_PCODE,Pf_Parasite_Rate_min,Pf_Parasite_Rate_max,Pf_Parasite_Rate_mean,Pf_Parasite_Rate_median,Pf_Parasite_Rate_stdDev,Pf_Mortality_Rate_min,Pf_Mortality_Rate_max,Pf_Mortality_Rate_mean,Pf_Mortality_Rate_median,Pf_Mortality_Rate_stdDev
BF460107,0.20823413133621216,0.298213928937912,0.23735455368205863,0.23659688234329224,0.02212604594382188,0.0014545032754540443,0.003977261018007994,0.0031468196717984267,0.0031204356346279383,6.187936726297858E-4
BF460108,0.2474633902311325,0.28307461738586426,0.2606895414629261,0.2621540427207947,0.008705637913934427,0.001954947132617235,0.002936466597020626,0.002483744343000602,0.0025306763127446175,2.987761852057813E-4
BF460109,0.23154081404209137,0.2914852201938629,0.266340445013961,0.2673611342906952,0.016213741864259973,0.0017586122266948223,0.004105633590370417,0.0032105903878193323,0.0032142313281012472,6.783138356649727E-4
BF460110,0.20370985567569733,0.26770922541618347,0.2387805312560699,0.24525881736168462,0.016488613593551436,0.0011488964082673192,0.0036169318482279778,0.002223748191557529,0.0023695394090126926,5.898956134196099E-4
BF460201,0.16898304224014282,0.274810254573822,0.23764377342895462,0.2452850267291069,0.026566483291710085,0.002105765277519822,0.0042046355083584785,0.003068183778591424,0.0030458997186585063,4.514948086919407E-4
BF460202,0.16743561625480652,0.2576484978199005,0.21290082644701458,0.21211790320797225,0.013173906346838843,0.0015355359064415097,0.004917527083307505,0.003978768500727468,0.003973671831493631,7.112396276528811E-4
BF460203,0.17874960601329803,0.274810254573822,0.23347139210856865,0.2362571656703949,0.02026547560065919,0.002231505000963807,0.004927990026772022,0.003613005034557656,0.0036760910879820585,6.984627917239213E-4
BF460204,0.17346906661987305,0.2824842631816864,0.24556384355277525,0.24490195512771606,0.02036729567250843,0.0015181752387434244,0.004485156387090683,0.0033726223925064163,0.003416973864659667,6.241085099488109E-4
BF460205,0.15860755741596222,0.2718683183193207,0.18933016999751834,0.18283449965444573,0.022016910789187667,0.0011211879318580031,0.004951345268636942,0.0036397932421509713,0.0037925497939189277,8.622394662390733E-4
BF460206,0.22983664274215698,0.3094453811645508,0.25249487261274056,0.25098046660423284,0.014011801996298937,0.0023690981324762106,0.004507218487560749,0.003366691972834162,0.003317807102575898,5.110467692973807E-4
BF460301,0.18277110159397125,0.37037721276283264,0.31893703973244675,0.3257160037755966,0.033343415674461155,0.0015189873520284891,0.005378943867981434,0.003187299318617271,0.0030246260575950146,9.036186935258371E-4
BF460302,0.2820056676864624,0.3543289303779602,0.3146158819986444,0.3136242628097534,0.015966159422178147,0.0020701249595731497,0.004901112522929907,0.003202675435072219,0.0029955341015011076,8.41598609210228E-4
BF460303,0.2404172122478485,0.3306003510951996,0.284453270016057,0.2825749388119436,0.02323578594430363,0.0028847595676779747,0.00551895285025239,0.004117433226701268,0.004267360549420119,6.351146958769803E-4
BF460304,0.25524789094924927,0.35014262795448303,0.3003761413756918,0.3043299913406372,0.019526968174350557,0.0016728064510971308,0.005533103831112385,0.002542647173029968,0.0023084597196429972,8.667014962106098E-4
BF460305,0.18596237897872925,0.3094453811645508,0.25938458733152864,0.26451441645622253,0.019225065037815726,0.0020051023457199335,0.005285069812089205,0.003627703941664695,0.003593550296500325,7.609055251869093E-4
BF460306,0.25048670172691345,0.31843021512031555,0.28564362882184124,0.2812098413792883,0.01741960112980528,0.0022670221514999866,0.005554656032472849,0.004090761963914196,0.004250926896929741,9.289308624728609E-4
BF460307,0.27063822746276855,0.36047014594078064,0.3300739387735222,0.3442500829696655,0.030505401574909455,0.001667952397838235,0.0026230840012431145,0.002105480832746695,0.0022189586888998747,1.8449193408579047E-4
BF460308,0.2873920798301697,0.3162609040737152,0.2966283748692012,0.2913574278354645,0.010226774587708059,0.0018903858726844192,0.002308459719642997,0.0019642464297872733,0.0019473450956866145,1.132064153023377E-4
BF460309,0.2064531445503235,0.3437977135181427,0.2846842331286945,0.2864737543607231,0.023805937915494266,0.001620969153009355,0.00551895285025239,0.0039199327462174196,0.0039452089770049565,8.248860956053242E-4
BF460311,0.18277110159397125,0.3330175578594208,0.27737953098355705,0.2787640690803527,0.029429358182159162,0.0015189873520284891,0.004868306219577789,0.0036313691512861045,0.003702831687405706,5.507239958998733E-4
BF460401,0.15860755741596222,0.26725590229034424,0.2390554909357215,0.23842446506023407,0.014079590889671447,0.0012362317647784948,0.004062240477651358,0.00270334739151822,0.00280414335004407,7.941776805520861E-4
BF460402,0.21770203113555908,0.3207046091556549,0.24484568586921152,0.24387687628934285,0.016601188410090006,0.002006274415180087,0.004673078190535307,0.0035463256540260247,0.003612434971165229,5.728889382245272E-4
