GID_3,NTL_mean,NTL_min,NTL_max,NTL_median,NTL_stdDev
BEN.1.1.1_1,0.3463899046300848,0.22083333134651184,3.367500066757202,0.28828141328809054,0.2720581250995485
BEN.1.1.2_1,0.27726670892873095,0.2108333259820938,0.8224999904632568,0.27170818469158353,0.03195564379584859
BEN.1.1.3_1,0.37121953596792984,0.2358333319425583,3.7066667079925537,0.2892116852190854,0.30755372056469493
BEN.1.1.4_1,0.2797506492840832,0.19333332777023315,2.431666612625122,0.27297313729304074,0.0820494368778504
BEN.1.1.5_1,0.2801349832562825,0.20499999821186066,2.573333263397217,0.2731214283245157,0.08755764457098503
BEN.1.1.6_1,0.2836020370330208,0.22083333134651184,0.7516666650772095,0.27561430354552885,0.04614155122014238
BEN.1.1.7_1,0.2770765869331148,0.20333333313465118,1.034999966621399,0.2716758206283635,0.050495803593578116
BEN.1.1.8_1,0.2858958086033074,0.21166667342185974,1.2091666460037231,0.27151852671026144,0.07221419890897611
BEN.1.1.9_1,0.33800547768801764,0.21833333373069763,8.683333396911621,0.27648355399388,0.3472616433758932
BEN.1.1.10_1,0.2917421020015787,0.22583332657814026,0.6675000190734863,0.2779007496185673,0.05694329116066857
BEN.1.2.1_1,0.26361878642870246,0.1758333295583725,1.371666669845581,0.2537876912355232,0.05964266471209169
BEN.1.2.2_1,0.2816610334983215,0.20416666567325592,1.4225000143051147,0.2616696533878401,0.10774344373683761
BEN.1.2.3_1,0.28368402808972554,0.2083333283662796,0.9258333444595337,0.2755656375745757,0.05810104396042725
BEN.1.2.4_1,0.26731551758290983,0.14666666090488434,5.138333320617676,0.23435628912383513,0.15622244122937526
BEN.1.2.5_1,0.29376189399333796,0.15916666388511658,2.070833444595337,0.26152251166383333,0.11635070003834325
BEN.1.2.6_1,0.2996678616220236,0.19249999523162842,5.516666412353516,0.29446634492011925,0.19433496101342757
BEN.1.3.1_1,0.32143783795557945,0.20083333551883698,7.279167175292969,0.29413709101153523,0.23381797110510072
BEN.1.3.2_1,0.31884204322571796,0.22750000655651093,1.337499976158142,0.3006584817242057,0.07217271667286981
