ADM3_PCODE,Walking_Only_Travel_Time_to_Healthcare_min,Walking_Only_Travel_Time_to_Healthcare_max,Walking_Only_Travel_Time_to_Healthcare_mean,Walking_Only_Travel_Time_to_Healthcare_median,Walking_Only_Travel_Time_to_Healthcare_stdDev,Motorized_Travel_Time_to_Healthcare_min,Motorized_Travel_Time_to_Healthcare_max,Motorized_Travel_Time_to_Healthcare_mean,Motorized_Travel_Time_to_Healthcare_median,Motorized_Travel_Time_to_Healthcare_stdDev,Travel_Time_to_Cities_min,Travel_Time_to_Cities_max,Travel_Time_to_Cities_mean,Travel_Time_to_Cities_median,Travel_Time_to_Cities_stdDev
TG010304,0.0,268.0,115.96025224775231,110.57142857142857,62.33367544642275,0.0,159.94161987304688,50.813466999618015,38.68600209554037,39.79052058977104,64,257,142.90016233766232,131.0,47.15041411085915
TG010305,0.0,64.0,32.10245257943699,33.0,14.94201756420092,0.0,43.7928466796875,12.190889689662225,10.499805450439453,11.330824025624766,0,45,13.390962909266642,12.0,12.683034928596546
TG010306,88.0,336.0,214.5753941055518,218.0,60.28963663488753,9.666518211364746,81.98453521728516,37.200477511546325,34.34556079589042,15.690331757565216,18,120,67.66158327621656,67.0,25.84003588019438
TG010307,128.0,289.0,223.30292491020018,226.0,37.8723774121552,21.172243118286133,51.38786697387695,31.645005042947574,30.582706451416016,6.003939621069957,50,106,79.70816466161125,81.0,11.79060314980384
TG010308,0.0,311.0,149.28700805974708,148.38574126534468,69.46861148160056,0.0,232.74899291992188,83.79496861203677,75.72294998168945,67.97120841473081,0,316,118.59730500129571,98.0,98.79202285712587
TG010309,85.0,308.0,213.17793587174353,226.0,66.28667976652147,8.840374946594238,81.98453521728516,33.190771696858995,33.21255874633789,12.377168357310358,18,117,66.21494989979959,67.0,22.86094845664217
TG010310,0.0,357.0,185.98750413770264,192.5,95.23546839336785,0.0,206.75608825683594,65.51112315777928,41.913352966308594,60.578433078525876,3,287,97.67228474750814,71.99999999999999,78.14945339522359
TG010311,16.0,290.0,154.64692664334268,164.04,70.08162378139319,2.095747947692871,62.128814697265625,25.97023710885932,26.62397289276123,10.567739135550774,4,104,54.22658361066075,50.0,25.69572282362517
TG010401,58.0,212.0,149.72752765629028,154.0,33.29666464573805,5.777864456176758,109.85619354248047,37.86570248106988,31.7921314823146,24.02088143641115,15,124,62.83462824800618,59.0,25.408455356148778
TG010402,0.0,277.0,169.78897599496437,180.38563327032134,61.28342781491152,0.0,134.28131103515625,49.83732378768979,44.66260534761615,29.815582717410962,8,209,94.00128751680921,92.99999999999999,48.42666578035555
