ADM3_PCODE,scale_min,scale_max,scale_mean,scale_median,scale_stdDev,offset_min,offset_max,offset_mean,offset_median,offset_stdDev
TG010101,-0.6501078357504888,0.1813381770473262,0.02871942446252037,0.0332694029244546,0.03406843933999505,-0.039358311356322485,3.0998425957678983,0.12077426709179943,0.08535438179216699,0.15050093331548367
TG010102,-0.25598025478843955,0.18689736405386134,0.0439987222241038,0.04206136996366868,0.02690838000775968,-0.1840496882439419,1.522445141671813,0.08419355574866638,0.06626174099280463,0.11131196624318208
TG010104,-0.08676480590587571,0.2757893281536997,0.048036512045091316,0.042023539351099634,0.029327422139943445,-0.32866190049736316,2.2683628040055432,0.1362586159018781,0.06991789189544358,0.2414346397334923
TG010103,-0.0738156960731084,0.23714260580683394,0.05822958956260601,0.04769151261723326,0.03404673755840768,-0.1760803767025382,0.8019275088750181,0.09515150484106366,0.07618867074243789,0.09942832003232956
TG010105,-0.1766168737757696,0.18622922745461915,0.0410648123470788,0.040205160852608494,0.029176294257632778,-0.10105804574413924,1.1761875940380075,0.09837229713816674,0.08164553426519217,0.11328471450715837
TG010106,-0.1089377874658177,0.1438970455062753,0.03958936692833454,0.042030775839089686,0.031663902546033865,-0.08496600457943887,0.9803602294663766,0.16334720982124604,0.12000085855193805,0.14748502736000244
TG010107,-0.08313840992854066,0.24307623684009222,0.03877541228966254,0.0381508480818506,0.020291277618701843,-0.26434680429918533,0.7333225537246714,0.10358994238034405,0.08430365211969847,0.07384979238039684
TG010108,-0.052774144358755576,0.1608193581757535,0.0394505022100966,0.03863614050126089,0.015487758442800734,-0.13835776505792247,0.5712882216605413,0.08147964159050697,0.06829934254359032,0.06428387665448089
TG010109,-0.14750512350084527,0.10214260655422029,0.02839900129428743,0.03226226007160341,0.020476533706217957,0.010176487103481555,0.9900785963982344,0.11360573598039117,0.08794559002259252,0.09464000158649002
TG010110,-0.22031637428084477,0.24080457321057716,0.030389619487700303,0.034226342975059346,0.025798545224160942,0.026066105558475966,1.4580194715554604,0.11839300413970386,0.09000738273239618,0.1132414952371719
TG010111,-0.10754261326677633,0.17870165588586437,0.039083612967603105,0.03811863549942467,0.02122487382544297,-0.15228542874337153,0.7807778630633384,0.11356822515125502,0.08389279491898051,0.09564738839687693
TG010112,-0.12930475999989235,0.267765892059764,0.03729967074094304,0.036140738717155264,0.022350047863613786,-0.32589652821687715,0.8838576189203499,0.09542803391926226,0.07398137274621565,0.0722437384382435
TG010113,-0.040532724064091565,0.2226476387766611,0.042610476388726504,0.04004078933333564,0.025362928510893164,-0.14400942187750757,0.4749785022092207,0.10464339900095235,0.08423975800509716,0.07179428946874117
TG010114,-0.08186465603648685,0.16161120419634417,0.03373147804360571,0.035655203710810005,0.018965407481868903,-0.009788037272214535,0.6404742606294652,0.10361300852068696,0.0761876664535752,0.08814394194991523
TG010115,-0.05836320490509804,0.42643346993593567,0.03679579717030738,0.036141055890918934,0.019744824082682116,-0.2418383602711228,0.6982924307757501,0.07939504968082534,0.07233149988594167,0.05445558257427394
TG010116,-0.040532724064091565,0.12482628111527967,0.044440972168570514,0.04162914204092653,0.019239846108365946,-0.08401793101802468,0.4467043806190694,0.09253401961051935,0.07644118697183142,0.06736735665702014
TG010117,-0.031189510476819816,0.1381339892769964,0.04186388809004584,0.04149287224521067,0.011052530301117589,-0.1149277733874485,0.40090219535687494,0.05951529138718351,0.05260901938862981,0.03986182672007221
